date,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level,location,flood_severity,drought_severity,elevation,slope,soil_type,3d_precip_sum,7d_precip_avg,temp_range,temp_7d_avg,river_flow_3d_diff,groundwater_7d_avg,days_since_rain
2018-08-15,30.0,23.0,5.31,86.66,0,492,0,97.0,Yagoua,1,0,330,3,silty,20.97,7.775714285714286,7.0,30.0,-22.0,0.0,0
2018-08-14,30.0,23.0,7.98,86.66,0,493,0,97.0,Yagoua,1,0,330,3,silty,20.61,7.582857142857143,7.0,30.0,25.0,0.0,0
2018-08-13,30.0,23.0,7.98,86.66,0,503,0,97.5,Yagoua,1,0,330,3,silty,21.27,7.658571428571428,7.0,30.0,21.0,0.0,0
2018-08-12,30.0,23.0,7.98,86.66,0,521,0,97.5,Yagoua,1,0,330,3,silty,23.94,7.607142857142857,7.0,30.0,29.0,0.0,0
2018-08-11,30.0,23.0,7.98,86.66,0,547,0,97.5,Yagoua,1,0,330,3,silty,23.94,7.555714285714286,7.0,30.0,54.0,0.0,0
2018-08-10,30.0,23.0,4.23,86.66,0,600,0,97.5,Yagoua,1,0,330,3,silty,20.19,6.968571428571429,7.0,30.0,97.0,0.0,0
2018-08-09,30.0,23.0,4.23,86.66,0,573,0,97.5,Yagoua,1,0,330,3,silty,16.44,6.527142857142858,7.0,30.0,52.0,0.0,0
2018-08-08,30.0,23.0,9.22,86.66,0,539,0,97.5,Yagoua,1,0,330,3,silty,17.680000000000003,7.085714285714287,7.0,30.0,-8.0,0.0,0
2018-08-07,30.0,23.0,9.22,86.66,0,471,0,97.5,Yagoua,1,0,330,3,silty,22.67,7.262857142857143,7.0,30.0,-129.0,0.0,0
2018-08-06,30.0,23.0,9.22,86.66,0,401,0,97.5,Yagoua,1,0,330,3,silty,27.660000000000004,7.44,7.0,30.0,-172.0,0.0,0
2018-08-05,30.0,23.0,8.115,86.66,0,346,0,97.5,Yagoua,1,0,330,3,silty,26.555,7.4592857142857145,7.0,30.0,-193.0,0.0,0
2018-08-04,32.0,23.0,6.77,86.66,0,328,0,96.0,Yagoua,1,0,330,3,silty,24.105000000000004,7.286428571428572,9.0,30.285714285714285,-143.0,0.0,0
2018-08-03,31.0,23.0,6.77,86.66,0,297,0,96.0,Yagoua,1,0,330,3,silty,21.655,7.649285714285715,8.0,30.428571428571427,-104.0,0.0,0
2018-08-02,33.0,23.0,6.77,86.66,0,267,0,96.0,Yagoua,1,0,330,3,silty,20.31,8.012142857142857,10.0,30.857142857142858,-79.0,0.0,0
2018-08-01,34.0,23.0,6.77,86.66,0,254,0,92.0,Yagoua,1,0,330,3,silty,20.31,7.6621428571428565,11.0,31.428571428571427,-74.0,0.0,0
2018-07-31,34.0,23.0,9.55,86.66,0,247,0,92.0,Yagoua,1,0,330,3,silty,23.09,7.709285714285714,11.0,32.0,-50.0,0.0,0
2018-07-30,32.0,24.0,8.33,86.66,0,269,0,92.0,Yagoua,1,0,330,3,silty,24.65,7.582142857142857,8.0,32.285714285714285,2.0,0.0,0
2018-07-29,31.0,24.0,7.44,86.66,0,247,0,88.0,Yagoua,1,0,330,3,silty,25.32,7.485714285714286,7.0,32.42857142857143,-7.0,0.0,0
2018-07-28,33.0,24.0,7.99,86.66,0,257,0,88.0,Yagoua,0,0,330,3,silty,23.76,7.660000000000001,9.0,32.57142857142857,10.0,0.0,0
2018-07-27,33.0,24.0,7.89,86.22,0,269,0,88.0,Yagoua,0,0,330,3,silty,23.32,7.819999999999999,9.0,32.857142857142854,0.0,0.0,0
2018-07-26,33.0,24.0,5.67,86.22,0,277,0,88.0,Yagoua,0,0,330,3,silty,21.549999999999997,7.662857142857143,9.0,32.857142857142854,30.0,0.0,0
2018-07-25,33.0,24.0,5.67,86.22,0,297,0,87.0,Yagoua,0,0,330,3,silty,19.23,7.505714285714285,9.0,32.714285714285715,40.0,0.0,0
2018-07-24,33.0,24.0,8.1,86.22,0,302,0,86.0,Yagoua,0,0,330,3,silty,19.439999999999998,7.298571428571429,9.0,32.57142857142857,33.0,0.0,0
2018-07-23,33.0,24.0,6.4,86.22,0,257,0,85.0,Yagoua,0,0,330,3,silty,20.17,7.022857142857143,9.0,32.714285714285715,-20.0,0.0,0
2018-07-22,33.0,24.0,9.4,86.22,0,244,0,85.0,Yagoua,0,0,330,3,silty,23.9,7.3028571428571425,9.0,33.0,-53.0,0.0,0
2018-07-21,33.0,24.0,9.14,86.22,0,242,0,85.0,Yagoua,0,0,330,3,silty,24.94,7.467142857142856,9.0,33.0,-60.0,0.0,0
2018-07-20,33.0,24.0,6.4,86.22,0,239,0,85.0,Yagoua,0,0,330,3,silty,24.939999999999998,7.2542857142857144,9.0,33.0,-18.0,0.0,0
2018-07-19,33.0,24.0,7.34,86.22,0,230,0,83.5,Yagoua,0,0,330,3,silty,22.880000000000003,7.492857142857143,9.0,33.0,-14.0,0.0,0
2018-07-18,33.0,24.0,7.21,84.334,0,256,0,83.5,Yagoua,0,0,330,3,silty,20.95,7.7128571428571435,9.0,33.0,14.0,0.0,0
2018-07-17,33.0,24.0,8.3,84.334,0,277,0,80.0,Yagoua,0,0,330,3,silty,22.85,7.741428571428571,9.0,33.0,38.0,0.0,0
2018-07-16,33.0,24.0,4.65,84.334,0,267,0,79.0,Yagoua,0,0,330,3,silty,20.16,7.491428571428572,9.0,33.0,37.0,0.0,0
2018-07-15,33.0,24.0,4.65,84.334,0,267,0,78.0,Yagoua,0,0,330,3,silty,17.6,6.812857142857143,9.0,33.0,11.0,0.0,0
2018-07-14,33.0,24.0,8.23,84.334,0,272,0,77.0,Yagoua,0,0,330,3,silty,17.53,6.682857142857143,9.0,33.0,-5.0,0.0,0
2018-07-13,33.0,24.0,3.78,84.334,0,305,0,77.0,Yagoua,0,0,330,3,silty,16.66,6.308571428571428,9.0,33.0,38.0,0.0,0
2018-07-12,33.0,24.0,6.78,84.334,0,343,0,76.0,Yagoua,0,0,330,3,silty,18.79,6.228571428571429,9.0,33.0,76.0,0.0,0
2018-07-11,33.0,24.0,7.87,84.334,0,349,0,76.0,Yagoua,0,0,330,3,silty,18.43,6.322857142857144,9.0,33.0,77.0,0.0,0
2018-07-10,33.0,24.0,7.87,84.334,0,331,0,76.0,Yagoua,0,0,330,3,silty,22.52,6.2614285714285725,9.0,33.0,26.0,0.0,0
2018-07-09,33.0,24.0,7.87,84.334,0,277,0,76.0,Yagoua,0,0,330,3,silty,23.61,6.721428571428571,9.0,33.0,-66.0,0.0,0
2018-07-08,33.0,24.0,7.87,82.334,0,191,0,76.0,Yagoua,0,0,330,3,silty,23.61,7.1814285714285715,9.0,33.0,-158.0,0.0,0
2018-07-07,33.0,24.0,6.45,79.134,0,183,0,74.0,Yagoua,0,0,330,3,silty,22.189999999999998,6.927142857142857,9.0,33.0,-148.0,0.0,0
2018-07-06,33.0,24.0,7.46,78.01,0,152,0,73.0,Yagoua,0,0,330,3,silty,21.779999999999998,7.452857142857143,9.0,33.0,-125.0,0.0,0
2018-07-05,33.0,24.0,7.46,78.01,0,142,0,73.0,Yagoua,0,0,330,3,silty,21.369999999999997,7.55,9.0,33.0,-49.0,0.0,0
2018-07-04,33.0,24.0,7.46,78.01,0,141,0,73.0,Yagoua,0,0,330,3,silty,22.38,7.491428571428571,9.0,33.0,-42.0,0.0,0
2018-07-03,33.0,24.0,7.46,78.01,0,141,0,73.0,Yagoua,0,0,330,3,silty,22.38,7.432857142857143,9.0,33.0,-11.0,0.0,0
2018-07-02,33.0,24.0,6.88,74.64,0,142,0,71.0,Yagoua,0,0,330,3,silty,21.799999999999997,7.291428571428573,9.0,33.0,0.0,0.0,0
2018-07-01,34.0,24.0,6.88,74.64,0,142,0,70.0,Yagoua,0,0,330,3,silty,21.22,7.1499999999999995,10.0,33.142857142857146,1.0,0.0,0
2018-06-30,34.0,26.0,6.88,74.64,0,141,0,69.0,Yagoua,0,0,330,3,silty,20.64,7.211428571428572,8.0,33.285714285714285,0.0,0.0,0
2018-06-29,35.5,26.0,6.743,74.64,0,139,0,67.5,Yagoua,0,0,330,3,silty,20.503,7.109000000000001,9.5,33.642857142857146,-3.0,0.0,0
2018-06-28,36.0,26.0,6.76,74.64,0,139,0,67.5,Yagoua,0,0,330,3,silty,20.383,7.009,10.0,34.07142857142857,-3.0,0.0,0
2018-06-27,35.0,26.0,5.33,74.64,0,137,0,67.5,Yagoua,0,0,330,3,silty,18.833,6.704714285714286,9.0,34.357142857142854,-4.0,0.0,0
2018-06-26,34.0,26.0,0.0,74.64,0,141,0,67.5,Yagoua,0,0,330,3,silty,12.089999999999998,5.639,8.0,34.5,2.0,0.0,2
2018-06-25,36.0,26.0,8.54,72.22,0,154,0,65.0,Yagoua,0,1,330,3,silty,13.869999999999997,5.876142857142858,10.0,34.92857142857143,15.0,0.0,0
2018-06-24,36.5,26.0,8.54,72.22,0,148,0,63.5,Yagoua,0,1,330,3,silty,17.08,6.113285714285714,10.5,35.285714285714285,11.0,0.0,0
2018-06-23,36.5,26.0,8.54,72.22,0,133,0,63.5,Yagoua,0,1,330,3,silty,25.619999999999997,6.350428571428571,10.5,35.642857142857146,-8.0,0.0,0
2018-06-22,36.5,26.0,0.0,72.22,0,122,0,63.5,Yagoua,0,1,330,3,silty,17.08,5.387142857142856,10.5,35.785714285714285,-32.0,0.0,2
2018-06-21,36.5,26.0,0.0,72.22,0,110,0,62.0,Yagoua,0,1,330,3,silty,8.539999999999997,4.421428571428571,10.5,35.857142857142854,-38.0,0.0,3
2018-06-20,36.5,26.0,0.0,72.22,0,107,0,62.0,Yagoua,0,1,330,3,silty,0.0,3.6599999999999997,10.5,36.07142857142857,-26.0,0.0,4
2018-06-19,36.5,26.0,5.34,69.01,0,100,0,62.0,Yagoua,0,1,330,3,silty,5.339999999999998,4.422857142857143,10.5,36.42857142857143,-22.0,0.0,0
2018-06-18,36.5,26.0,5.76,69.01,0,95,0,62.0,Yagoua,0,1,330,3,silty,11.099999999999998,4.025714285714286,10.5,36.5,-15.0,0.0,0
2018-06-17,36.5,26.0,3.45,69.01,0,89,0,62.0,Yagoua,0,1,330,3,silty,14.549999999999997,3.2985714285714285,10.5,36.5,-18.0,0.0,0
2018-06-16,36.5,26.0,3.23,69.01,0,87,0,61.0,Yagoua,0,1,330,3,silty,12.439999999999998,2.54,10.5,36.5,-13.0,0.0,0
2018-06-15,36.5,26.0,3.23,62.23,0,84,0,61.0,Yagoua,0,1,330,3,silty,9.909999999999998,3.0014285714285713,10.5,36.5,-11.0,0.0,0
2018-06-14,36.5,26.0,6.67,62.23,0,79,0,61.0,Yagoua,0,1,330,3,silty,13.129999999999999,3.954285714285714,10.5,36.5,-10.0,0.0,0
2018-06-13,36.5,26.0,6.67,62.23,0,73,0,61.0,Yagoua,0,1,330,3,silty,16.569999999999997,4.9071428571428575,10.5,36.5,-14.0,0.0,0
2018-06-12,36.5,26.0,0.0,56.43,0,70,0,59.5,Yagoua,0,1,330,3,silty,13.339999999999996,4.144285714285714,10.5,36.5,-14.0,0.0,2
2018-06-11,36.5,26.0,0.0,56.43,0,66,0,59.5,Yagoua,0,1,330,3,silty,6.669999999999998,3.3214285714285716,10.5,36.5,-13.0,0.0,3
2018-06-10,36.5,26.0,4.56,56.43,0,58,0,59.5,Yagoua,0,1,330,3,silty,4.559999999999998,3.48,10.5,36.5,-15.0,0.0,0
2018-06-09,36.5,26.0,0.0,56.43,0,57,0,59.5,Yagoua,0,1,330,3,silty,4.559999999999998,3.0185714285714282,10.5,36.5,-13.0,0.0,2
2018-06-08,36.5,26.0,4.788,56.43,0,56,0,58.0,Yagoua,0,1,330,3,silty,9.347999999999999,3.241142857142857,10.5,36.5,-10.0,0.0,0
2018-06-07,36.5,26.0,0.0,51.45,0,52,0,58.0,Yagoua,0,1,330,3,silty,4.7879999999999985,2.2882857142857143,10.5,36.5,-6.0,0.0,2
2018-06-06,38.5,26.0,0.0,51.45,0,49,0,58.0,Yagoua,0,1,330,3,silty,4.7879999999999985,1.3354285714285712,12.5,36.785714285714285,-8.0,0.0,3
2018-06-05,36.5,26.0,6.32,51.45,0,50,0,58.0,Yagoua,0,1,330,3,silty,6.3199999999999985,2.238285714285714,10.5,36.785714285714285,-6.0,0.0,0
2018-06-04,36.5,29.0,5.34,51.45,0,51,0,58.0,Yagoua,0,1,330,3,silty,11.659999999999998,3.001142857142857,7.5,36.785714285714285,-1.0,0.0,0
2018-06-03,36.5,29.0,6.77,51.45,0,51,0,58.0,Yagoua,0,1,330,3,silty,18.43,3.3168571428571427,7.5,36.785714285714285,2.0,0.0,0
2018-06-02,36.5,29.0,3.456,51.45,0,51,0,58.0,Yagoua,0,1,330,3,silty,15.565999999999997,3.8105714285714285,7.5,36.785714285714285,1.0,0.0,0
2018-06-01,36.5,29.0,0.0,47.88,0,51,0,58.0,Yagoua,0,1,330,3,silty,10.225999999999997,3.1265714285714283,7.5,36.785714285714285,0.0,0.0,2
2018-05-31,38.5,29.0,0.0,47.88,0,51,0,56.0,Yagoua,0,1,330,3,silty,3.455999999999998,3.1265714285714283,9.5,37.07142857142857,0.0,0.0,3
2018-05-30,38.5,29.0,0.0,47.88,0,49,0,56.0,Yagoua,0,1,330,3,silty,0.0,3.1265714285714283,9.5,37.07142857142857,-2.0,0.0,4
2018-05-29,38.5,29.0,0.0,47.88,0,47,0,55.0,Yagoua,0,1,330,3,silty,0.0,2.2237142857142858,9.5,37.357142857142854,-4.0,0.0,5
2018-05-28,39.0,29.0,4.43,47.88,0,47,0,54.0,Yagoua,0,1,330,3,silty,4.429999999999998,2.0937142857142854,10.0,37.714285714285715,-4.0,0.0,0
2018-05-27,39.0,29.0,3.23,43.23,0,47,0,53.0,Yagoua,0,1,330,3,silty,7.659999999999998,1.5879999999999999,10.0,38.07142857142857,-2.0,0.0,0
2018-05-26,39.0,29.0,0.0,43.23,0,47,0,52.5,Yagoua,0,1,330,3,silty,7.659999999999998,1.0942857142857143,10.0,38.42857142857143,0.0,0.0,2
2018-05-25,39.0,29.0,0.0,43.23,0,47,0,52.5,Yagoua,0,1,330,3,silty,3.229999999999998,1.0942857142857143,10.0,38.785714285714285,0.0,0.0,3
2018-05-24,39.0,29.0,3.1,43.23,0,47,0,52.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,38.857142857142854,0.0,0.0,0
2018-05-23,39.0,29.0,0.0,35.55,0,47,0,52.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,38.92857142857143,0.0,0.0,2
2018-05-22,39.0,29.0,0.0,33.43,0,41,0,52.5,Yagoua,0,1,330,3,silty,3.0999999999999983,1.5371428571428574,10.0,39.0,-6.0,0.0,3
2018-05-21,39.0,29.0,2.45,29.02,0,41,0,50.0,Yagoua,0,1,330,3,silty,2.4499999999999984,1.2542857142857144,10.0,39.0,-6.0,0.0,0
2018-05-20,39.0,29.0,3.66,29.02,0,40,0,50.0,Yagoua,0,1,330,3,silty,6.1099999999999985,1.3157142857142858,10.0,39.0,-7.0,0.0,0
2018-05-19,39.0,29.0,3.56,26.55,0,38,0,47.0,Yagoua,0,1,330,3,silty,9.669999999999998,1.8242857142857145,10.0,39.0,-3.0,0.0,0
2018-05-18,39.0,29.0,0.0,26.55,0,38,0,44.0,Yagoua,0,1,330,3,silty,7.219999999999999,1.8242857142857145,10.0,39.0,-3.0,0.0,2
2018-05-17,39.0,29.0,0.0,24.33,0,38,0,40.0,Yagoua,0,1,330,3,silty,3.5599999999999983,1.3814285714285717,10.0,39.0,-2.0,0.0,3
2018-05-16,39.0,29.0,0.0,21.76,0,38,0,39.5,Yagoua,0,1,330,3,silty,0.0,1.3814285714285717,10.0,39.0,0.0,0.0,4
2018-05-15,39.0,29.0,0.0,18.44,0,38,0,39.0,Yagoua,0,1,330,3,silty,0.0,1.3814285714285717,10.0,39.0,0.0,0.0,5
2018-05-14,39.0,29.0,0.0,18.44,0,38,0,37.0,Yagoua,0,1,330,3,silty,0.0,1.0314285714285716,10.0,39.0,0.0,0.0,6
2018-05-13,39.0,29.0,0.0,18.44,0,38,0,35.0,Yagoua,0,1,330,3,silty,0.0,0.5085714285714287,10.0,39.0,0.0,0.0,7
2018-05-12,39.0,29.0,2.67,18.44,0,35,0,33.0,Yagoua,0,1,330,3,silty,2.669999999999998,0.38142857142857156,10.0,39.0,-3.0,0.0,0
2018-05-11,39.0,29.0,2.1,18.44,0,35,0,32.0,Yagoua,0,1,330,3,silty,4.769999999999998,0.6814285714285716,10.0,39.0,-3.0,0.0,0
2018-05-10,39.0,29.0,0.0,18.44,0,35,0,27.0,Yagoua,0,1,330,3,silty,4.769999999999998,0.6814285714285716,10.0,39.0,-3.0,0.0,2
2018-05-09,39.0,29.0,0.0,18.44,0,35,0,27.0,Yagoua,0,1,330,3,silty,2.0999999999999983,0.6814285714285716,10.0,39.0,0.0,0.0,3
2018-05-08,39.0,29.0,0.0,15.38,0,35,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.6814285714285716,10.0,39.0,0.0,0.0,4
2018-05-07,39.0,29.0,0.0,14.22,0,32,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.6814285714285716,10.0,39.0,-3.0,0.0,5
2018-05-06,39.0,28.0,0.0,8.88,0,32,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.6814285714285716,11.0,39.0,-3.0,0.0,6
2018-05-05,39.0,28.0,0.0,8.88,0,29,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.30000000000000016,11.0,39.0,-6.0,0.0,7
2018-05-04,39.0,28.0,0.0,8.88,0,29,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.0,11.0,39.0,-3.0,0.0,8
2018-05-03,39.0,28.0,0.0,8.88,0,29,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.0,11.0,39.0,-3.0,0.0,9
2018-05-02,39.0,28.0,0.0,8.88,0,29,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.0,11.0,39.0,0.0,0.0,10
2018-05-01,41.0,28.0,0.0,8.88,0,29,0,27.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,39.285714285714285,0.0,0.0,11
2018-04-30,41.0,28.0,0.0,8.88,0,26,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,39.57142857142857,-3.0,0.0,12
2018-04-29,41.0,28.0,0.0,8.88,0,26,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,39.857142857142854,-3.0,0.0,13
2018-04-28,41.0,28.0,0.0,8.88,0,27,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,40.142857142857146,-2.0,0.0,14
2018-04-27,41.0,28.0,0.0,8.88,0,27,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,40.42857142857143,1.0,0.0,15
2018-04-26,41.0,28.0,0.0,8.88,0,28,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,40.714285714285715,2.0,0.0,16
2018-04-25,41.0,28.0,0.0,8.88,0,28,0,28.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,17
2018-04-24,41.0,28.0,0.0,8.88,0,29,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,2.0,0.0,18
2018-04-23,41.0,28.0,0.0,8.88,0,29,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,19
2018-04-22,41.0,28.0,0.0,8.88,0,29,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,20
2018-04-21,41.0,28.0,0.0,8.88,0,30,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,21
2018-04-20,41.0,28.0,0.0,8.88,0,30,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,22
2018-04-19,41.0,28.0,0.0,8.88,0,30,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,23
2018-04-18,41.0,28.0,0.0,8.88,0,30,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,0.0,0.0,24
2018-04-17,41.0,28.0,0.0,8.88,0,31,0,28.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,25
2018-04-16,41.0,28.0,0.0,8.88,0,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,26
2018-04-15,41.0,28.0,0.0,8.88,0,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,2.0,0.0,27
2018-04-14,41.0,28.0,0.0,8.88,0,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,28
2018-04-13,41.0,28.0,0.0,8.88,0,33,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,2.0,0.0,29
2018-04-12,41.0,28.0,0.0,8.88,0,33,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,1.0,0.0,30
2018-04-11,41.0,28.0,0.0,8.88,0,32,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,0.0,0.0,31
2018-04-10,41.0,28.0,0.0,8.88,0,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,32
2018-04-09,41.0,28.0,0.0,8.88,1,31,0,29.5,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,33
2018-04-08,41.0,28.0,0.0,8.88,1,29,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-3.0,0.0,34
2018-04-07,41.0,28.0,0.0,8.88,1,29,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-2.0,0.0,35
2018-04-06,41.0,28.0,0.0,8.88,1,30,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,13.0,41.0,-1.0,0.0,36
2018-04-05,41.0,25.0,0.0,8.88,1,30,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,41.0,1.0,0.0,37
2018-04-04,41.0,25.0,0.0,8.88,1,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,41.0,2.0,0.0,38
2018-04-03,41.0,25.0,0.0,8.88,1,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,41.0,1.0,0.0,39
2018-04-02,41.0,25.0,0.0,8.88,1,31,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,16.0,41.0,1.0,0.0,40
2018-04-01,40.0,25.0,0.0,8.88,0,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.857142857142854,1.0,0.0,41
2018-03-31,40.0,25.0,0.0,8.88,1,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.714285714285715,1.0,0.0,42
2018-03-30,40.0,25.0,0.0,8.88,1,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.57142857142857,1.0,0.0,43
2018-03-29,40.0,25.0,0.0,8.88,1,32,0,31.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.42857142857143,0.0,0.0,44
2018-03-28,40.0,25.0,0.0,8.88,1,33,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.285714285714285,1.0,0.0,45
2018-03-27,40.0,25.0,0.0,8.88,1,33,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.142857142857146,1.0,0.0,46
2018-03-26,40.0,25.0,0.0,8.88,1,34,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,2.0,0.0,47
2018-03-25,40.0,25.0,0.0,8.88,0,34,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,48
2018-03-24,40.0,25.0,0.0,8.88,0,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,2.0,0.0,49
2018-03-23,40.0,25.0,0.0,8.88,1,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,50
2018-03-22,40.0,25.0,0.0,8.88,1,35,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,51
2018-03-21,40.0,25.0,0.0,8.88,1,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,52
2018-03-20,40.0,25.0,0.0,8.88,1,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,53
2018-03-19,40.0,25.0,0.0,8.88,1,36,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,54
2018-03-18,40.0,25.0,0.0,8.88,1,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,55
2018-03-17,40.0,25.0,0.0,8.88,1,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,56
2018-03-16,40.0,25.0,0.0,8.88,1,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,57
2018-03-15,40.0,25.0,0.0,8.88,0,37,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,58
2018-03-14,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,59
2018-03-13,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,60
2018-03-12,40.0,25.0,0.0,8.88,0,38,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,61
2018-03-11,40.0,25.0,0.0,8.88,1,39,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,62
2018-03-10,40.0,25.0,0.0,8.88,1,39,0,32.0,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,63
2018-03-09,40.0,25.0,0.0,8.88,1,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,64
2018-03-08,40.0,25.0,0.0,8.88,1,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,65
2018-03-07,40.0,25.0,0.0,8.88,1,39,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,0.0,0.0,66
2018-03-06,40.0,25.0,0.0,8.88,1,40,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,67
2018-03-05,40.0,25.0,0.0,8.88,1,40,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,1.0,0.0,68
2018-03-04,40.0,25.0,0.0,8.88,1,41,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,15.0,40.0,2.0,0.0,69
2018-03-03,37.0,25.0,0.0,8.88,1,41,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,39.57142857142857,1.0,0.0,70
2018-03-02,37.0,25.0,0.0,8.88,1,42,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,39.142857142857146,2.0,0.0,71
2018-03-01,37.0,25.0,0.0,8.88,1,42,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,38.714285714285715,1.0,0.0,72
2018-02-28,37.0,25.0,0.0,8.88,1,43,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,38.285714285714285,2.0,0.0,73
2018-02-27,37.0,25.0,0.0,8.88,1,44,0,33.5,Yagoua,0,1,330,3,silty,0.0,0.0,12.0,37.857142857142854,2.0,0.0,74
