location,elevation,slope,soil_type,date,flood_severity,drought_severity,temp_max,temp_min,precipitation,soil_moisture,Watershed,river_flow,groundwater_level,reservoir_level,year,month,day,week,day_of_week,is_weekend,cumulative_precipitation,lag_groundwater_level_1d,lag_groundwater_level_7d,rolling_mean_water_7d,rolling_std_water_7d,precipitation_normalized,groundwater_level_normalized,cumulative_precipitation_normalized,flood,drought
Yagoua,330,3,silty,2017-10-13,0,0,35.0,24.0,0.0,68.77,0,-999,0,77.5,2017,10,13,41,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-14,0,0,35.0,24.0,0.0,68.77,0,421,0,77.5,2017,10,14,41,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-15,0,0,35.0,24.0,0.0,65.65,1,405,0,77.5,2017,10,15,41,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-16,0,0,35.0,24.0,0.0,65.65,1,398,0,77.5,2017,10,16,42,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-17,0,0,35.0,24.0,0.0,65.65,1,384,0,77.0,2017,10,17,42,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-18,0,0,35.0,24.0,0.0,65.65,1,384,0,76.0,2017,10,18,42,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-19,0,0,35.0,24.0,0.0,63.54,1,408,0,76.0,2017,10,19,42,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-20,0,0,35.0,24.0,0.0,63.54,1,408,0,76.0,2017,10,20,42,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-21,0,0,35.0,24.0,0.0,63.54,1,401,0,76.0,2017,10,21,42,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-22,0,0,35.0,24.0,0.0,63.54,1,389,0,75.0,2017,10,22,42,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-23,0,0,35.0,24.0,0.0,61.47,1,379,0,72.0,2017,10,23,43,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-24,0,0,35.0,24.0,0.0,61.47,1,373,0,70.0,2017,10,24,43,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-25,0,0,35.0,24.0,0.0,61.47,1,361,0,70.0,2017,10,25,43,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-26,0,0,35.0,24.0,0.0,58.87,1,346,0,70.0,2017,10,26,43,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-27,0,0,35.0,24.0,0.0,58.87,1,322,0,70.0,2017,10,27,43,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-28,0,0,36.0,23.0,0.0,58.87,1,309,0,69.0,2017,10,28,43,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-29,0,0,36.0,23.0,0.0,58.87,1,297,0,69.0,2017,10,29,43,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-30,0,0,36.0,23.0,0.0,56.35,1,297,0,69.0,2017,10,30,44,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-10-31,0,0,36.0,23.0,0.0,56.35,1,269,0,69.0,2017,10,31,44,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-01,0,0,36.0,23.0,0.0,56.35,1,256,0,69.0,2017,11,1,44,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-02,0,1,36.0,23.0,0.0,56.35,1,247,0,69.0,2017,11,2,44,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-03,0,1,36.0,23.0,0.0,53.42,1,237,0,68.0,2017,11,3,44,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-04,0,1,36.0,23.0,0.0,53.42,1,237,0,68.0,2017,11,4,44,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-05,0,1,36.0,23.0,0.0,53.42,1,249,0,68.0,2017,11,5,44,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-06,0,1,36.0,23.0,0.0,49.42,1,237,0,68.0,2017,11,6,45,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-07,0,1,36.0,23.0,0.0,49.42,1,237,0,68.0,2017,11,7,45,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-08,0,1,36.0,23.0,0.0,49.42,1,237,0,67.0,2017,11,8,45,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-09,0,1,36.0,23.0,0.0,49.42,1,225,0,67.0,2017,11,9,45,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-10,0,1,36.0,23.0,0.0,49.42,1,223,0,67.0,2017,11,10,45,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-11,0,1,36.0,23.0,0.0,49.42,1,216,0,67.0,2017,11,11,45,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-12,0,1,36.0,23.0,0.0,34.42,1,207,0,67.0,2017,11,12,45,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-13,0,1,36.0,23.0,0.0,45.77,1,202,0,67.0,2017,11,13,46,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-14,0,1,36.0,23.0,0.0,45.77,1,196,0,65.0,2017,11,14,46,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-15,0,1,36.0,23.0,0.0,45.77,1,191,0,65.0,2017,11,15,46,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-16,0,1,36.0,23.0,0.0,45.77,1,185,0,65.0,2017,11,16,46,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-17,0,1,36.0,23.0,0.0,45.77,1,183,0,65.0,2017,11,17,46,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-18,0,1,36.0,23.0,0.0,41.67,1,178,0,65.0,2017,11,18,46,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-19,0,1,36.0,23.0,0.0,41.67,1,172,0,63.5,2017,11,19,46,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-20,0,1,36.0,23.0,0.0,41.67,1,164,0,63.5,2017,11,20,47,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-21,0,1,36.0,23.0,0.0,41.67,1,162,0,63.5,2017,11,21,47,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-22,0,1,36.0,23.0,0.0,41.67,1,154,0,63.5,2017,11,22,47,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-23,0,1,36.0,23.0,0.0,36.09,1,152,0,63.5,2017,11,23,47,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-24,0,1,36.0,23.0,0.0,36.09,1,146,0,63.5,2017,11,24,47,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-25,0,1,36.0,23.0,0.0,36.09,1,141,0,63.5,2017,11,25,47,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-26,0,1,36.0,23.0,0.0,36.09,1,141,0,61.0,2017,11,26,47,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-27,0,1,36.0,23.0,0.0,34.12,1,139,0,61.0,2017,11,27,48,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-28,0,1,36.0,20.0,0.0,34.12,1,133,0,61.0,2017,11,28,48,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-29,0,1,36.0,20.0,0.0,34.12,1,131,0,61.0,2017,11,29,48,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-11-30,0,1,36.0,20.0,0.0,31.12,1,124,0,61.0,2017,11,30,48,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-01,0,1,36.0,20.0,0.0,31.12,1,122,0,61.0,2017,12,1,48,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-02,0,1,36.0,20.0,0.0,31.12,1,122,0,61.0,2017,12,2,48,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-03,0,1,33.0,20.0,0.0,31.12,1,115,0,61.0,2017,12,3,48,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-04,0,1,33.0,20.0,0.0,31.12,1,115,0,59.0,2017,12,4,49,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-05,0,1,33.0,20.0,0.0,28.12,1,109,0,59.0,2017,12,5,49,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-06,0,1,33.0,20.0,0.0,26.31,1,107,0,59.0,2017,12,6,49,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-07,0,1,33.0,20.0,0.0,26.31,1,107,0,59.0,2017,12,7,49,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-08,0,1,33.0,20.0,0.0,26.31,1,107,0,59.0,2017,12,8,49,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-09,0,1,33.0,20.0,0.0,26.31,1,107,0,59.0,2017,12,9,49,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-10,0,1,33.0,20.0,0.0,26.31,1,105,0,58.0,2017,12,10,49,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-11,0,1,33.0,20.0,0.0,26.31,1,105,0,58.0,2017,12,11,50,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-12,0,1,33.0,20.0,0.0,24.55,1,102,0,58.0,2017,12,12,50,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-13,0,1,33.0,20.0,0.0,24.55,1,100,0,58.0,2017,12,13,50,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-14,0,1,33.0,20.0,0.0,24.55,1,98,0,56.0,2017,12,14,50,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-15,0,1,33.0,20.0,0.0,24.55,1,95,0,56.0,2017,12,15,50,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-16,0,1,33.0,20.0,0.0,24.55,1,92,0,56.0,2017,12,16,50,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-17,0,1,33.0,20.0,0.0,24.55,1,90,0,56.0,2017,12,17,50,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-18,0,1,33.0,20.0,0.0,24.55,1,90,0,54.0,2017,12,18,51,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-19,0,1,33.0,20.0,0.0,22.22,1,90,0,54.0,2017,12,19,51,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-20,0,1,33.0,20.0,0.0,22.22,1,87,0,54.0,2017,12,20,51,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-21,0,1,33.0,20.0,0.0,22.22,1,87,0,54.0,2017,12,21,51,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-22,0,1,33.0,20.0,0.0,22.22,1,87,0,51.5,2017,12,22,51,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-23,0,1,33.0,19.0,0.0,22.22,1,86,0,51.5,2017,12,23,51,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-24,0,1,33.0,19.0,0.0,22.22,1,84,0,51.5,2017,12,24,51,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-25,0,1,33.0,19.0,0.0,22.22,1,84,0,51.5,2017,12,25,52,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-26,0,1,33.0,19.0,0.0,19.56,1,83,0,49.0,2017,12,26,52,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-27,0,1,33.0,19.0,0.0,19.56,1,83,0,49.0,2017,12,27,52,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-28,0,1,33.0,19.0,0.0,19.56,1,83,0,49.0,2017,12,28,52,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-29,0,1,33.0,19.0,0.0,19.56,1,81,0,47.0,2017,12,29,52,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-30,0,1,33.0,19.0,0.0,17.65,1,80,0,47.0,2017,12,30,52,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2017-12-31,0,1,33.0,19.0,0.0,17.65,1,79,0,47.0,2017,12,31,52,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-01,0,1,33.0,19.0,0.0,17.65,1,77,0,47.0,2018,1,1,1,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-02,0,1,33.0,19.0,0.0,17.65,1,76,0,47.0,2018,1,2,1,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-03,0,1,33.0,19.0,0.0,17.65,1,74,0,46.0,2018,1,3,1,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-04,0,1,33.0,19.0,0.0,17.65,1,74,0,46.0,2018,1,4,1,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-05,0,1,33.0,19.0,0.0,17.65,1,74,0,46.0,2018,1,5,1,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-06,0,1,33.0,19.0,0.0,14.78,1,74,0,46.0,2018,1,6,1,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-07,0,1,33.0,19.0,0.0,14.78,1,74,0,46.0,2018,1,7,1,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-08,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,8,2,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-09,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,9,2,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-10,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,10,2,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-11,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,11,2,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-12,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,12,2,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-13,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,13,2,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-14,0,1,33.0,19.0,0.0,14.78,1,74,0,44.5,2018,1,14,2,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-15,0,1,33.0,19.0,0.0,12.14,1,74,0,44.5,2018,1,15,3,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-16,0,1,33.0,19.0,0.0,12.14,1,73,0,44.5,2018,1,16,3,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-17,0,1,33.0,19.0,0.0,12.14,1,73,0,44.5,2018,1,17,3,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-18,0,1,33.0,19.0,0.0,12.14,1,71,0,44.5,2018,1,18,3,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-19,0,1,33.0,19.0,0.0,12.14,1,70,0,42.0,2018,1,19,3,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-20,0,1,33.0,19.0,0.0,12.14,1,69,0,42.0,2018,1,20,3,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-21,0,1,33.0,19.0,0.0,12.14,1,69,0,42.0,2018,1,21,3,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-22,0,1,33.0,19.0,0.0,12.14,1,69,0,42.0,2018,1,22,4,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-23,0,1,33.0,19.0,0.0,12.14,1,67,0,42.0,2018,1,23,4,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-24,0,1,33.0,19.0,0.0,12.14,1,66,0,42.0,2018,1,24,4,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-25,0,1,33.0,19.0,0.0,12.14,1,65,0,42.0,2018,1,25,4,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-26,0,1,37.0,19.0,0.0,12.14,1,63,0,42.0,2018,1,26,4,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-27,0,1,37.0,19.0,0.0,10.35,1,63,0,42.0,2018,1,27,4,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-28,0,1,37.0,19.0,0.0,10.35,1,62,0,41.0,2018,1,28,4,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-29,0,1,37.0,19.0,0.0,10.35,1,62,0,41.0,2018,1,29,5,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-30,0,1,37.0,19.0,0.0,10.35,1,62,0,41.0,2018,1,30,5,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-01-31,0,1,37.0,19.0,0.0,10.35,1,61,0,41.0,2018,1,31,5,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-01,0,1,37.0,19.0,0.0,10.35,1,60,0,40.0,2018,2,1,5,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-02,0,1,37.0,19.0,0.0,10.35,1,60,0,40.0,2018,2,2,5,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-03,0,1,37.0,19.0,0.0,10.35,1,58,0,40.0,2018,2,3,5,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-04,0,1,37.0,19.0,0.0,10.35,1,57,0,40.0,2018,2,4,5,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-05,0,1,37.0,21.0,0.0,10.35,1,56,0,40.0,2018,2,5,6,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-06,0,1,37.0,21.0,0.0,10.35,1,56,0,38.0,2018,2,6,6,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-07,0,1,37.0,21.0,0.0,10.35,1,55,0,38.0,2018,2,7,6,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-08,0,1,37.0,21.0,0.0,10.35,1,55,0,38.0,2018,2,8,6,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-09,0,1,37.0,21.0,0.0,10.35,1,53,0,38.0,2018,2,9,6,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-10,0,1,37.0,21.0,0.0,8.88,1,53,0,38.0,2018,2,10,6,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-11,0,1,37.0,21.0,0.0,8.88,1,53,0,38.0,2018,2,11,6,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-12,0,1,37.0,21.0,0.0,8.88,1,52,0,38.0,2018,2,12,7,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-13,0,1,37.0,21.0,0.0,8.88,1,51,0,37.0,2018,2,13,7,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-14,0,1,37.0,21.0,0.0,8.88,1,50,0,35.0,2018,2,14,7,2,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-15,0,1,37.0,21.0,0.0,8.88,1,50,0,35.0,2018,2,15,7,3,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-16,0,1,37.0,21.0,0.0,8.88,1,50,0,35.0,2018,2,16,7,4,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-17,0,1,37.0,21.0,0.0,8.88,1,50,0,35.0,2018,2,17,7,5,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-18,0,1,37.0,21.0,0.0,8.88,1,49,0,35.0,2018,2,18,7,6,1,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-19,0,1,37.0,21.0,0.0,8.88,1,49,0,35.0,2018,2,19,8,0,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
Yagoua,330,3,silty,2018-02-20,0,1,37.0,21.0,0.0,8.88,1,47,0,35.0,2018,2,20,8,1,0,4401.593,0.0,0.0,0.0,0.0,0.0,0.0,0.4946781777077088,0,1
